USER_ID;TRACK_ID;NAME;ARTIST;Acousticness;Danceability;Duration_Ms;Energy;Instrumentalness;Key;Liveness;Loudness;Mode;Speechiness;Tempo;Time_Signature;Valence;Like
No_Autorization;0DILU9jjSTnCv1dcbUH3ib;Sick and Tired (ft. Machine Gun Kelly and Travis Barker);iann dior;0,151;0,748;144000;0,492;0;11;0,146;-8,584;1;0,0498;145,097;4;0,483;0
No_Autorization;0m3DrWZvSJBKBdcJsTmjfy;Strawberry Huracan;MASN;0,295;0,62;177027;0,709;0;2;0,22;-5,081;1;0,0384;138,98;4;0,566;0
No_Autorization;0pj4T7AzKyVOYmnSnxgdge;HARMONY;347aidan;0,0357;0,359;156000;0,786;0;4;0,101;-3,619;0;0,048;200,075;4;0,359;0
No_Autorization;5OFf5pzpIcdstWwAhv5YXE;right here;Lil Peep;0,00043;0,605;176907;0,72;6,71E-06;8;0,116;-7,116;0;0,0312;110,034;4;0,213;0
No_Autorization;5rmHtbUCbjFqmeoOuP9b7B;VANISH;Dro Kenji;0,155;0,748;130612;0,662;3,8E-05;4;0,116;-6,816;0;0,0306;146,981;4;0,487;0
No_Autorization;33swds4c8z7IhLNLEbsc1U;Afraid of Love;Mario Judah;0,00128;0,459;155063;0,732;0;6;0,363;-7,37;0;0,037;77,483;4;0,123;0
No_Autorization;5YSHygGN9D0mID1NsVd5my;Reminds Me Of You;Juice WRLD;0,0663;0,613;158033;0,631;0;4;0,169;-6,965;1;0,12;149,992;4;0,33;0
No_Autorization;4ZUNw5tDBZTOqzPEVIYyOy;V12 (feat. Lil Uzi Vert);iann dior;0,411;0,705;177836;0,681;0;4;0,121;-3,286;0;0,148;164,941;4;0,626;0
No_Autorization;1CIxzzS0nVJNfk5wuN2MjM;Reckless;Lund;0,00766;0,461;206271;0,467;0;0;0,11;-7,628;1;0,0586;74,686;4;0,167;0
No_Autorization;3QCU8BT0zDS9LPVfEhRFEE;ALWAYS DO;The Kid LAROI;0,0442;0,762;151705;0,426;0;8;0,0858;-6,865;1;0,113;167,827;4;0,582;0
No_Autorization;3mXjVkMtEqWZ2iMHYtincz;Don't Talk;MASN;0,141;0,61;132120;0,709;0;0;0,352;-5,575;1;0,0305;88,971;4;0,456;0
No_Autorization;5DvCLCw2DNo1W6MfsStxId;dying lately;iamjakehill;0,328;0,711;221147;0,497;0;4;0,341;-10,128;1;0,0382;140,018;4;0,861;0
No_Autorization;5SKILKDVLHR7bFHTrmWPYD;lately;guccihighwaters;0,241;0,695;170824;0,465;7,04E-05;1;0,114;-8,329;1;0,0483;170,052;4;0,203;0
No_Autorization;1i5VGJwl7gFw0hQP4dVDgK;your favorite dress;Lil Peep;0,0803;0,497;177387;0,629;0;7;0,111;-7,613;1;0,0541;129,905;3;0,1;0
No_Autorization;7jjnn6K7p5MgOFuqLypAcM;PILL BREAKER (feat. blackbear & Machine Gun Kelly);Trippie Redd;0,016;0,527;177059;0,79;0;2;0,37;-6,268;1;0,0788;153,034;3;0,236;0
No_Autorization;5psEZhQu6lukjhavJo4AbC;SO DONE;The Kid LAROI;0,232;0,719;126521;0,598;0;9;0,115;-6,254;1;0,077;142,592;4;0,303;0
No_Autorization;52zkcPgFbIv3AYjFoG31SO;too afraid to be in love;yung van;0,626;0,685;163000;0,545;0;5;0,115;-7,151;1;0,038;120,016;4;0,296;0
No_Autorization;1LoTpLgjRuOZOh4s0RTLjs;Last Night;Tom The Mail Man;0,0427;0,751;128000;0,576;7,72E-05;6;0,126;-6,807;0;0,0423;149,954;4;0,282;0
No_Autorization;6oXgRfFIvzWe83K5la8oI9;Sitting In Fire;MASN;0,0146;0,558;147461;0,625;2,87E-05;7;0,328;-5,253;1;0,0359;171,934;4;0,293;0
No_Autorization;4LMlIX9Y8qziRafzW30mGc;you never meant it;Skinny Atlas;0,307;0,792;117692;0,551;0;7;0,101;-5,769;1;0,037;103,967;4;0,45;0
No_Autorization;0wWLslIv6RWFXr4b10dfxu;Pisces;404vincent;0,154;0,725;139000;0,588;0;7;0,3;-7,648;1;0,0987;89,947;4;0,558;0
No_Autorization;7cELheBXF3jIShGuewCy44;fuckboy;brakence;0,373;0,73;157903;0,61;0;8;0,144;-7,784;0;0,238;146,572;4;0,8;0
No_Autorization;5H9eBKo5OzRd5ZM2gUZi7G;Speed Limit;Ollie;0,0989;0,818;206506;0,552;0;9;0,0992;-6,888;1;0,0426;139,992;4;0,166;0
No_Autorization;7D7e6hm2LiNd6nLuJF6K9Q;Hex;80purppp;0,872;0,845;122222;0,398;0,00713;5;0,159;-15,781;1;0,268;109,996;4;0,482;0
No_Autorization;3nx1LABlssQw0JCmHTWMn3;Belly of the Beast;Brennan Savage;0,0654;0,628;140488;0,602;1,57E-06;2;0,112;-6,64;1;0,0444;164,028;4;0,197;0
No_Autorization;5LgwTrB1iYwi5C1dXT6Q2J;miss me;iamjakehill;0,226;0,805;153600;0,464;0;11;0,104;-9,159;1;0,0484;150,008;4;0,69;0
No_Autorization;1JXBNvlDEl2epKSJ9EOgKX;NOT SOBER (feat. Polo G & Stunna Gambino);The Kid LAROI;0,0928;0,671;216000;0,639;0;2;0,0941;-6,852;0;0,134;119,82;5;0,385;0
